filename,ATTRIBUTE_sampletype,CONTROL,CASE,ATTRIBUTE_media,source_metadata_file,method,polarity,basename,compartment,is_qc,is_istd,is_exctrl,is_biological,run_id,sample_label,sample_label_norm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_ISTD-pt1x_ISTDmix-BioS-pt1x_1_Rg70to1050-CE102040-leaf-S1_Run329.mzML,istdmix-bios-pt1x,exctrl-rm,exctrl-rzm,exctrl-lm,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_RENAME_positive_metadata.tab,HILICZ,positive,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_ISTD-pt1x_ISTDmix-BioS-pt1x_1_Rg70to1050-CE102040-leaf-S1_Run329.mzML,leaf,False,True,False,False,329,ISTDmix-BioS-pt1x_1,ISTDMIX-BIOS-PT1X_1
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_ISTD-pt01x_ISTDmix-BioS-pt01x_1_Rg70to1050-CE102040-root-S1_Run1047.mzML,istdmix-bios-pt01x,exctrl-rm,exctrl-rzm,exctrl-lm,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_RENAME_positive_metadata.tab,HILICZ,positive,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_ISTD-pt01x_ISTDmix-BioS-pt01x_1_Rg70to1050-CE102040-root-S1_Run1047.mzML,root,False,True,False,False,1047,ISTDmix-BioS-pt01x_1,ISTDMIX-BIOS-PT01X_1
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_ISTD-pt01x_ISTDmix-BioS-pt01x_1_Rg70to1050-CE102040-rhizo-S1_Run685.mzML,istdmix-bios-pt01x,exctrl-rm,exctrl-rzm,exctrl-lm,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_RENAME_positive_metadata.tab,HILICZ,positive,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_ISTD-pt01x_ISTDmix-BioS-pt01x_1_Rg70to1050-CE102040-rhizo-S1_Run685.mzML,rhizosphere,False,True,False,False,685,ISTDmix-BioS-pt01x_1,ISTDMIX-BIOS-PT01X_1
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_ISTD-pt01x_ISTDmix-BioS-pt01x_1_Rg70to1050-CE102040-leaf-S1_Run326.mzML,istdmix-bios-pt01x,exctrl-rm,exctrl-rzm,exctrl-lm,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_RENAME_positive_metadata.tab,HILICZ,positive,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_ISTD-pt01x_ISTDmix-BioS-pt01x_1_Rg70to1050-CE102040-leaf-S1_Run326.mzML,leaf,False,True,False,False,326,ISTDmix-BioS-pt01x_1,ISTDMIX-BIOS-PT01X_1
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_ISTD-pt001x_ISTDmix-BioS-pt001x_1_Rg70to1050-CE102040-root-S1_Run1044.mzML,istdmix-bios-pt001x,exctrl-rm,exctrl-rzm,exctrl-lm,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_RENAME_positive_metadata.tab,HILICZ,positive,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_ISTD-pt001x_ISTDmix-BioS-pt001x_1_Rg70to1050-CE102040-root-S1_Run1044.mzML,root,False,True,False,False,1044,ISTDmix-BioS-pt001x_1,ISTDMIX-BIOS-PT001X_1
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_ISTD-pt001x_ISTDmix-BioS-pt001x_1_Rg70to1050-CE102040-rhizo-S1_Run682.mzML,istdmix-bios-pt001x,exctrl-rm,exctrl-rzm,exctrl-lm,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_RENAME_positive_metadata.tab,HILICZ,positive,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_ISTD-pt001x_ISTDmix-BioS-pt001x_1_Rg70to1050-CE102040-rhizo-S1_Run682.mzML,rhizosphere,False,True,False,False,682,ISTDmix-BioS-pt001x_1,ISTDMIX-BIOS-PT001X_1
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_ISTD-pt001x_ISTDmix-BioS-pt001x_1_Rg70to1050-CE102040-leaf-S1_Run323.mzML,istdmix-bios-pt001x,exctrl-rm,exctrl-rzm,exctrl-lm,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_RENAME_positive_metadata.tab,HILICZ,positive,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_ISTD-pt001x_ISTDmix-BioS-pt001x_1_Rg70to1050-CE102040-leaf-S1_Run323.mzML,leaf,False,True,False,False,323,ISTDmix-BioS-pt001x_1,ISTDMIX-BIOS-PT001X_1
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_ISTD-pt0001x_ISTDmix-BioS-pt0001x_1_Rg70to1050-CE102040-root-S1_Run1041.mzML,istdmix-bios-pt0001x,exctrl-rm,exctrl-rzm,exctrl-lm,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_RENAME_positive_metadata.tab,HILICZ,positive,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_ISTD-pt0001x_ISTDmix-BioS-pt0001x_1_Rg70to1050-CE102040-root-S1_Run1041.mzML,root,False,True,False,False,1041,ISTDmix-BioS-pt0001x_1,ISTDMIX-BIOS-PT0001X_1
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_ISTD-pt0001x_ISTDmix-BioS-pt0001x_1_Rg70to1050-CE102040-rhizo-S1_Run679.mzML,istdmix-bios-pt0001x,exctrl-rm,exctrl-rzm,exctrl-lm,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_RENAME_positive_metadata.tab,HILICZ,positive,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_ISTD-pt0001x_ISTDmix-BioS-pt0001x_1_Rg70to1050-CE102040-rhizo-S1_Run679.mzML,rhizosphere,False,True,False,False,679,ISTDmix-BioS-pt0001x_1,ISTDMIX-BIOS-PT0001X_1
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_ISTD-pt0001x_ISTDmix-BioS-pt0001x_1_Rg70to1050-CE102040-leaf-S1_Run320.mzML,istdmix-bios-pt0001x,exctrl-rm,exctrl-rzm,exctrl-lm,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_RENAME_positive_metadata.tab,HILICZ,positive,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_ISTD-pt0001x_ISTDmix-BioS-pt0001x_1_Rg70to1050-CE102040-leaf-S1_Run320.mzML,leaf,False,True,False,False,320,ISTDmix-BioS-pt0001x_1,ISTDMIX-BIOS-PT0001X_1
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_ISTD-1x_ISTDmix-BioS-1x_1_Rg70to1050-CE102040-root-S1_Run1053.mzML,istdmix-bios-1x,exctrl-rm,exctrl-rzm,exctrl-lm,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_RENAME_positive_metadata.tab,HILICZ,positive,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_ISTD-1x_ISTDmix-BioS-1x_1_Rg70to1050-CE102040-root-S1_Run1053.mzML,root,False,True,False,False,1053,ISTDmix-BioS-1x_1,ISTDMIX-BIOS-1X_1
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_ISTD-1x_ISTDmix-BioS-1x_1_Rg70to1050-CE102040-rhizo-S1_Run691.mzML,istdmix-bios-1x,exctrl-rm,exctrl-rzm,exctrl-lm,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_RENAME_positive_metadata.tab,HILICZ,positive,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_ISTD-1x_ISTDmix-BioS-1x_1_Rg70to1050-CE102040-rhizo-S1_Run691.mzML,rhizosphere,False,True,False,False,691,ISTDmix-BioS-1x_1,ISTDMIX-BIOS-1X_1
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_ISTD-1x_ISTDmix-BioS-1x_1_Rg70to1050-CE102040-leaf-S1_Run332.mzML,istdmix-bios-1x,exctrl-rm,exctrl-rzm,exctrl-lm,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_RENAME_positive_metadata.tab,HILICZ,positive,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_ISTD-1x_ISTDmix-BioS-1x_1_Rg70to1050-CE102040-leaf-S1_Run332.mzML,leaf,False,True,False,False,332,ISTDmix-BioS-1x_1,ISTDMIX-BIOS-1X_1
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_ISTD-10x_ISTDmix-BioS-10x_1_Rg70to1050-CE102040-root-S1_Run1056.mzML,istdmix-bios-10x,exctrl-rm,exctrl-rzm,exctrl-lm,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_RENAME_positive_metadata.tab,HILICZ,positive,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_ISTD-10x_ISTDmix-BioS-10x_1_Rg70to1050-CE102040-root-S1_Run1056.mzML,root,False,True,False,False,1056,ISTDmix-BioS-10x_1,ISTDMIX-BIOS-10X_1
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_ISTD-10x_ISTDmix-BioS-10x_1_Rg70to1050-CE102040-rhizo-S1_Run694.mzML,istdmix-bios-10x,exctrl-rm,exctrl-rzm,exctrl-lm,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_RENAME_positive_metadata.tab,HILICZ,positive,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_ISTD-10x_ISTDmix-BioS-10x_1_Rg70to1050-CE102040-rhizo-S1_Run694.mzML,rhizosphere,False,True,False,False,694,ISTDmix-BioS-10x_1,ISTDMIX-BIOS-10X_1
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_ISTD-10x_ISTDmix-BioS-10x_1_Rg70to1050-CE102040-leaf-S1_Run335.mzML,istdmix-bios-10x,exctrl-rm,exctrl-rzm,exctrl-lm,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_RENAME_positive_metadata.tab,HILICZ,positive,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_ISTD-10x_ISTDmix-BioS-10x_1_Rg70to1050-CE102040-leaf-S1_Run335.mzML,leaf,False,True,False,False,335,ISTDmix-BioS-10x_1,ISTDMIX-BIOS-10X_1
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_ESTDmix_ESTDmix-1ugmL_1_Rg70to1050-CE102040-root-S1_Run1038.mzML,estdmix-1ugml,exctrl-rm,exctrl-rzm,exctrl-lm,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_RENAME_positive_metadata.tab,HILICZ,positive,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_ESTDmix_ESTDmix-1ugmL_1_Rg70to1050-CE102040-root-S1_Run1038.mzML,root,False,True,False,False,1038,ESTDmix-1ugmL_1,ESTDMIX-1UGML_1
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_ESTDmix_ESTDmix-1ugmL_1_Rg70to1050-CE102040-rhizo-S1_Run676.mzML,estdmix-1ugml,exctrl-rm,exctrl-rzm,exctrl-lm,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_RENAME_positive_metadata.tab,HILICZ,positive,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_ESTDmix_ESTDmix-1ugmL_1_Rg70to1050-CE102040-rhizo-S1_Run676.mzML,rhizosphere,False,True,False,False,676,ESTDmix-1ugmL_1,ESTDMIX-1UGML_1
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_ESTDmix_ESTDmix-1ugmL_1_Rg70to1050-CE102040-leaf-S1_Run317.mzML,estdmix-1ugml,exctrl-rm,exctrl-rzm,exctrl-lm,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_RENAME_positive_metadata.tab,HILICZ,positive,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_ESTDmix_ESTDmix-1ugmL_1_Rg70to1050-CE102040-leaf-S1_Run317.mzML,leaf,False,True,False,False,317,ESTDmix-1ugmL_1,ESTDMIX-1UGML_1
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_BLK9_ExCtrl-RM_3_Rg70to1050-CE205060-root-S1_Run971.mzML,exctrl-rm,exctrl-rm,exctrl-rzm,exctrl-lm,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_RENAME_positive_metadata.tab,HILICZ,positive,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_BLK9_ExCtrl-RM_3_Rg70to1050-CE205060-root-S1_Run971.mzML,root,False,False,True,False,971,ExCtrl-RM_3,EXCTRL-RM_3
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_BLK8_ExCtrl-RM_2_Rg70to1050-CE102040-root-S1_Run825.mzML,exctrl-rm,exctrl-rm,exctrl-rzm,exctrl-lm,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_RENAME_positive_metadata.tab,HILICZ,positive,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_BLK8_ExCtrl-RM_2_Rg70to1050-CE102040-root-S1_Run825.mzML,root,False,False,True,False,825,ExCtrl-RM_2,EXCTRL-RM_2
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_BLK7_ExCtrl-RM_1_Rg70to1050-CE102040-root-S1_Run700.mzML,exctrl-rm,exctrl-rm,exctrl-rzm,exctrl-lm,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_RENAME_positive_metadata.tab,HILICZ,positive,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_BLK7_ExCtrl-RM_1_Rg70to1050-CE102040-root-S1_Run700.mzML,root,False,False,True,False,700,ExCtrl-RM_1,EXCTRL-RM_1
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_BLK6_ExCtrl-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run673.mzML,exctrl-rzm,exctrl-rm,exctrl-rzm,exctrl-lm,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_RENAME_positive_metadata.tab,HILICZ,positive,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_BLK6_ExCtrl-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run673.mzML,rhizosphere,False,False,True,False,673,ExCtrl-RZM_3,EXCTRL-RZM_3
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_BLK5_ExCtrl-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run447.mzML,exctrl-rzm,exctrl-rm,exctrl-rzm,exctrl-lm,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_RENAME_positive_metadata.tab,HILICZ,positive,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_BLK5_ExCtrl-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run447.mzML,rhizosphere,False,False,True,False,447,ExCtrl-RZM_2,EXCTRL-RZM_2
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_BLK4_ExCtrl-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run341.mzML,exctrl-rzm,exctrl-rm,exctrl-rzm,exctrl-lm,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_RENAME_positive_metadata.tab,HILICZ,positive,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_BLK4_ExCtrl-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run341.mzML,rhizosphere,False,False,True,False,341,ExCtrl-RZM_1,EXCTRL-RZM_1
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_BLK3_ExCtrl-LM_3_Rg70to1050-CE205060-leaf-S1_Run253.mzML,exctrl-lm,exctrl-rm,exctrl-rzm,exctrl-lm,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_RENAME_positive_metadata.tab,HILICZ,positive,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_BLK3_ExCtrl-LM_3_Rg70to1050-CE205060-leaf-S1_Run253.mzML,leaf,False,False,True,False,253,ExCtrl-LM_3,EXCTRL-LM_3
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_BLK2_ExCtrl-LM_2_Rg70to1050-CE102040-leaf-S1_Run198.mzML,exctrl-lm,exctrl-rm,exctrl-rzm,exctrl-lm,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_RENAME_positive_metadata.tab,HILICZ,positive,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_BLK2_ExCtrl-LM_2_Rg70to1050-CE102040-leaf-S1_Run198.mzML,leaf,False,False,True,False,198,ExCtrl-LM_2,EXCTRL-LM_2
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_BLK1_ExCtrl-LM_1_Rg70to1050-CE102040-leaf-S1_Run13.mzML,exctrl-lm,exctrl-rm,exctrl-rzm,exctrl-lm,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_RENAME_positive_metadata.tab,HILICZ,positive,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_BLK1_ExCtrl-LM_1_Rg70to1050-CE102040-leaf-S1_Run13.mzML,leaf,False,False,True,False,13,ExCtrl-LM_1,EXCTRL-LM_1
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_9RZM_BESC-133-Clat-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run581.mzML,besc-133-clat-rzm,exctrl-rm,exctrl-rzm,exctrl-lm,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_RENAME_positive_metadata.tab,HILICZ,positive,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_9RZM_BESC-133-Clat-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run581.mzML,rhizosphere,False,False,False,True,581,BESC-133-Clat-RZM_3,BESC-133-CLAT-RZM_3
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_9RM_BESC-133-Clat-RM_3_Rg70to1050-CE205060-root-S1_Run940.mzML,besc-133-clat-rm,exctrl-rm,exctrl-rzm,exctrl-lm,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_RENAME_positive_metadata.tab,HILICZ,positive,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_9RM_BESC-133-Clat-RM_3_Rg70to1050-CE205060-root-S1_Run940.mzML,root,False,False,False,True,940,BESC-133-Clat-RM_3,BESC-133-CLAT-RM_3
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_9LM_BESC-133-Clat-LM_3_Rg70to1050-CE205060-leaf-S1_Run283.mzML,besc-133-clat-lm,exctrl-rm,exctrl-rzm,exctrl-lm,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_RENAME_positive_metadata.tab,HILICZ,positive,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_9LM_BESC-133-Clat-LM_3_Rg70to1050-CE205060-leaf-S1_Run283.mzML,leaf,False,False,False,True,283,BESC-133-Clat-LM_3,BESC-133-CLAT-LM_3
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_99RZM_GW-9591-Corv-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run359.mzML,gw-9591-corv-rzm,exctrl-rm,exctrl-rzm,exctrl-lm,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_RENAME_positive_metadata.tab,HILICZ,positive,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_99RZM_GW-9591-Corv-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run359.mzML,rhizosphere,False,False,False,True,359,GW-9591-Corv-RZM_1,GW-9591-CORV-RZM_1
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_99RM_GW-9591-Corv-RM_1_Rg70to1050-CE102040-root-S1_Run767.mzML,gw-9591-corv-rm,exctrl-rm,exctrl-rzm,exctrl-lm,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_RENAME_positive_metadata.tab,HILICZ,positive,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_99RM_GW-9591-Corv-RM_1_Rg70to1050-CE102040-root-S1_Run767.mzML,root,False,False,False,True,767,GW-9591-Corv-RM_1,GW-9591-CORV-RM_1
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_99LM_GW-9591-Corv-LM_1_Rg70to1050-CE102040-leaf-S1_Run49.mzML,gw-9591-corv-lm,exctrl-rm,exctrl-rzm,exctrl-lm,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_RENAME_positive_metadata.tab,HILICZ,positive,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_99LM_GW-9591-Corv-LM_1_Rg70to1050-CE102040-leaf-S1_Run49.mzML,leaf,False,False,False,True,49,GW-9591-Corv-LM_1,GW-9591-CORV-LM_1
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_98RZM_GW-9591-Clat-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run645.mzML,gw-9591-clat-rzm,exctrl-rm,exctrl-rzm,exctrl-lm,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_RENAME_positive_metadata.tab,HILICZ,positive,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_98RZM_GW-9591-Clat-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run645.mzML,rhizosphere,False,False,False,True,645,GW-9591-Clat-RZM_3,GW-9591-CLAT-RZM_3
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_98RM_GW-9591-Clat-RM_3_Rg70to1050-CE205060-root-S1_Run1001.mzML,gw-9591-clat-rm,exctrl-rm,exctrl-rzm,exctrl-lm,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_RENAME_positive_metadata.tab,HILICZ,positive,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_98RM_GW-9591-Clat-RM_3_Rg70to1050-CE205060-root-S1_Run1001.mzML,root,False,False,False,True,1001,GW-9591-Clat-RM_3,GW-9591-CLAT-RM_3
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_98LM_GW-9591-Clat-LM_3_Rg70to1050-CE205060-leaf-S1_Run274.mzML,gw-9591-clat-lm,exctrl-rm,exctrl-rzm,exctrl-lm,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_RENAME_positive_metadata.tab,HILICZ,positive,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_98LM_GW-9591-Clat-LM_3_Rg70to1050-CE205060-leaf-S1_Run274.mzML,leaf,False,False,False,True,274,GW-9591-Clat-LM_3,GW-9591-CLAT-LM_3
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_97RZM_GW-9591-Clat-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run566.mzML,gw-9591-clat-rzm,exctrl-rm,exctrl-rzm,exctrl-lm,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_RENAME_positive_metadata.tab,HILICZ,positive,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_97RZM_GW-9591-Clat-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run566.mzML,rhizosphere,False,False,False,True,566,GW-9591-Clat-RZM_2,GW-9591-CLAT-RZM_2
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_97RM_GW-9591-Clat-RM_2_Rg70to1050-CE102040-root-S1_Run843.mzML,gw-9591-clat-rm,exctrl-rm,exctrl-rzm,exctrl-lm,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_RENAME_positive_metadata.tab,HILICZ,positive,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_97RM_GW-9591-Clat-RM_2_Rg70to1050-CE102040-root-S1_Run843.mzML,root,False,False,False,True,843,GW-9591-Clat-RM_2,GW-9591-CLAT-RM_2
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_96RZM_GW-9591-Clat-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run432.mzML,gw-9591-clat-rzm,exctrl-rm,exctrl-rzm,exctrl-lm,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_RENAME_positive_metadata.tab,HILICZ,positive,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_96RZM_GW-9591-Clat-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run432.mzML,rhizosphere,False,False,False,True,432,GW-9591-Clat-RZM_1,GW-9591-CLAT-RZM_1
