filename,ATTRIBUTE_sampletype,CONTROL,CASE,ATTRIBUTE_media,source_metadata_file,method,polarity,basename,compartment,is_qc,is_istd,is_exctrl,is_biological,run_id,sample_label,sample_label_norm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_93RZM_GW-7986-Corv-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run426.mzML,gw-7986-corv-rzm,exctrl-rm,exctrl-rzm,exctrl-lm,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_RENAME_positive_metadata.tab,HILICZ,positive,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_93RZM_GW-7986-Corv-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run426.mzML,rhizosphere,False,False,False,True,426,GW-7986-Corv-RZM_1,GW-7986-CORV-RZM_1
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_92RZM_GW-4579-Corv-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run593.mzML,gw-4579-corv-rzm,exctrl-rm,exctrl-rzm,exctrl-lm,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_RENAME_positive_metadata.tab,HILICZ,positive,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_92RZM_GW-4579-Corv-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run593.mzML,rhizosphere,False,False,False,True,593,GW-4579-Corv-RZM_3,GW-4579-CORV-RZM_3
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_91RZM_GW-4579-Corv-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run572.mzML,gw-4579-corv-rzm,exctrl-rm,exctrl-rzm,exctrl-lm,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_RENAME_positive_metadata.tab,HILICZ,positive,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_91RZM_GW-4579-Corv-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run572.mzML,rhizosphere,False,False,False,True,572,GW-4579-Corv-RZM_2,GW-4579-CORV-RZM_2
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_90RZM_GW-4579-Corv-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run435.mzML,gw-4579-corv-rzm,exctrl-rm,exctrl-rzm,exctrl-lm,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_RENAME_positive_metadata.tab,HILICZ,positive,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_90RZM_GW-4579-Corv-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run435.mzML,rhizosphere,False,False,False,True,435,GW-4579-Corv-RZM_1,GW-4579-CORV-RZM_1
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_8RZM_BESC-133-Clat-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run527.mzML,besc-133-clat-rzm,exctrl-rm,exctrl-rzm,exctrl-lm,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_RENAME_positive_metadata.tab,HILICZ,positive,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_8RZM_BESC-133-Clat-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run527.mzML,rhizosphere,False,False,False,True,527,BESC-133-Clat-RZM_2,BESC-133-CLAT-RZM_2
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_89RZM_GW-4579-Clat-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run578.mzML,gw-4579-clat-rzm,exctrl-rm,exctrl-rzm,exctrl-lm,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_RENAME_positive_metadata.tab,HILICZ,positive,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_89RZM_GW-4579-Clat-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run578.mzML,rhizosphere,False,False,False,True,578,GW-4579-Clat-RZM_3,GW-4579-CLAT-RZM_3
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_88RZM_GW-4579-Clat-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run499.mzML,gw-4579-clat-rzm,exctrl-rm,exctrl-rzm,exctrl-lm,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_RENAME_positive_metadata.tab,HILICZ,positive,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_88RZM_GW-4579-Clat-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run499.mzML,rhizosphere,False,False,False,True,499,GW-4579-Clat-RZM_2,GW-4579-CLAT-RZM_2
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_87RZM_GW-4579-Clat-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run384.mzML,gw-4579-clat-rzm,exctrl-rm,exctrl-rzm,exctrl-lm,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_RENAME_positive_metadata.tab,HILICZ,positive,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_87RZM_GW-4579-Clat-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run384.mzML,rhizosphere,False,False,False,True,384,GW-4579-Clat-RZM_1,GW-4579-CLAT-RZM_1
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_86RZM_GW-11047-Clat-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run533.mzML,gw-11047-clat-rzm,exctrl-rm,exctrl-rzm,exctrl-lm,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_RENAME_positive_metadata.tab,HILICZ,positive,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_86RZM_GW-11047-Clat-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run533.mzML,rhizosphere,False,False,False,True,533,GW-11047-Clat-RZM_2,GW-11047-CLAT-RZM_2
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_85RZM_GW-11047-Clat-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run347.mzML,gw-11047-clat-rzm,exctrl-rm,exctrl-rzm,exctrl-lm,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_RENAME_positive_metadata.tab,HILICZ,positive,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_85RZM_GW-11047-Clat-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run347.mzML,rhizosphere,False,False,False,True,347,GW-11047-Clat-RZM_1,GW-11047-CLAT-RZM_1
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_84RZM_BESC-360-Corv-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run402.mzML,besc-360-corv-rzm,exctrl-rm,exctrl-rzm,exctrl-lm,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_RENAME_positive_metadata.tab,HILICZ,positive,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_84RZM_BESC-360-Corv-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run402.mzML,rhizosphere,False,False,False,True,402,BESC-360-Corv-RZM_1,BESC-360-CORV-RZM_1
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_83RZM_BESC-905-Clat-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run429.mzML,besc-905-clat-rzm,exctrl-rm,exctrl-rzm,exctrl-lm,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_RENAME_positive_metadata.tab,HILICZ,positive,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_83RZM_BESC-905-Clat-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run429.mzML,rhizosphere,False,False,False,True,429,BESC-905-Clat-RZM_1,BESC-905-CLAT-RZM_1
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_82RZM_BESC-904-Corv-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run609.mzML,besc-904-corv-rzm,exctrl-rm,exctrl-rzm,exctrl-lm,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_RENAME_positive_metadata.tab,HILICZ,positive,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_82RZM_BESC-904-Corv-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run609.mzML,rhizosphere,False,False,False,True,609,BESC-904-Corv-RZM_3,BESC-904-CORV-RZM_3
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_80RZM_BESC-904-Corv-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run365.mzML,besc-904-corv-rzm,exctrl-rm,exctrl-rzm,exctrl-lm,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_RENAME_positive_metadata.tab,HILICZ,positive,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_80RZM_BESC-904-Corv-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run365.mzML,rhizosphere,False,False,False,True,365,BESC-904-Corv-RZM_1,BESC-904-CORV-RZM_1
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_7RZM_BESC-133-Clat-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run353.mzML,besc-133-clat-rzm,exctrl-rm,exctrl-rzm,exctrl-lm,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_RENAME_positive_metadata.tab,HILICZ,positive,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_7RZM_BESC-133-Clat-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run353.mzML,rhizosphere,False,False,False,True,353,BESC-133-Clat-RZM_1,BESC-133-CLAT-RZM_1
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_79RZM_BESC-904-Clat-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run615.mzML,besc-904-clat-rzm,exctrl-rm,exctrl-rzm,exctrl-lm,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_RENAME_positive_metadata.tab,HILICZ,positive,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_79RZM_BESC-904-Clat-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run615.mzML,rhizosphere,False,False,False,True,615,BESC-904-Clat-RZM_3,BESC-904-CLAT-RZM_3
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_78RZM_BESC-904-Clat-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run466.mzML,besc-904-clat-rzm,exctrl-rm,exctrl-rzm,exctrl-lm,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_RENAME_positive_metadata.tab,HILICZ,positive,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_78RZM_BESC-904-Clat-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run466.mzML,rhizosphere,False,False,False,True,466,BESC-904-Clat-RZM_2,BESC-904-CLAT-RZM_2
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_77RZM_BESC-866-Corv-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run618.mzML,besc-866-corv-rzm,exctrl-rm,exctrl-rzm,exctrl-lm,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_RENAME_positive_metadata.tab,HILICZ,positive,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_77RZM_BESC-866-Corv-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run618.mzML,rhizosphere,False,False,False,True,618,BESC-866-Corv-RZM_3,BESC-866-CORV-RZM_3
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_76RZM_BESC-866-Corv-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run487.mzML,besc-866-corv-rzm,exctrl-rm,exctrl-rzm,exctrl-lm,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_RENAME_positive_metadata.tab,HILICZ,positive,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_76RZM_BESC-866-Corv-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run487.mzML,rhizosphere,False,False,False,True,487,BESC-866-Corv-RZM_2,BESC-866-CORV-RZM_2
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_75RZM_BESC-866-Corv-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run417.mzML,besc-866-corv-rzm,exctrl-rm,exctrl-rzm,exctrl-lm,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_RENAME_positive_metadata.tab,HILICZ,positive,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_75RZM_BESC-866-Corv-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run417.mzML,rhizosphere,False,False,False,True,417,BESC-866-Corv-RZM_1,BESC-866-CORV-RZM_1
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_74RZM_BESC-866-Clat-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run587.mzML,besc-866-clat-rzm,exctrl-rm,exctrl-rzm,exctrl-lm,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_RENAME_positive_metadata.tab,HILICZ,positive,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_74RZM_BESC-866-Clat-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run587.mzML,rhizosphere,False,False,False,True,587,BESC-866-Clat-RZM_3,BESC-866-CLAT-RZM_3
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_73RZM_BESC-866-Clat-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run523.mzML,besc-866-clat-rzm,exctrl-rm,exctrl-rzm,exctrl-lm,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_RENAME_positive_metadata.tab,HILICZ,positive,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_73RZM_BESC-866-Clat-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run523.mzML,rhizosphere,False,False,False,True,523,BESC-866-Clat-RZM_2,BESC-866-CLAT-RZM_2
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_72RZM_BESC-86-Clat-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run551.mzML,besc-86-clat-rzm,exctrl-rm,exctrl-rzm,exctrl-lm,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_RENAME_positive_metadata.tab,HILICZ,positive,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_72RZM_BESC-86-Clat-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run551.mzML,rhizosphere,False,False,False,True,551,BESC-86-Clat-RZM_2,BESC-86-CLAT-RZM_2
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_71RZM_BESC-847-Corv-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run642.mzML,besc-847-corv-rzm,exctrl-rm,exctrl-rzm,exctrl-lm,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_RENAME_positive_metadata.tab,HILICZ,positive,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_71RZM_BESC-847-Corv-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run642.mzML,rhizosphere,False,False,False,True,642,BESC-847-Corv-RZM_3,BESC-847-CORV-RZM_3
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_70RZM_BESC-847-Corv-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run475.mzML,besc-847-corv-rzm,exctrl-rm,exctrl-rzm,exctrl-lm,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_RENAME_positive_metadata.tab,HILICZ,positive,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_70RZM_BESC-847-Corv-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run475.mzML,rhizosphere,False,False,False,True,475,BESC-847-Corv-RZM_2,BESC-847-CORV-RZM_2
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_6RZM_BESC-13-Corv-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run612.mzML,besc-13-corv-rzm,exctrl-rm,exctrl-rzm,exctrl-lm,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_RENAME_positive_metadata.tab,HILICZ,positive,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_6RZM_BESC-13-Corv-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run612.mzML,rhizosphere,False,False,False,True,612,BESC-13-Corv-RZM_3,BESC-13-CORV-RZM_3
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_69RZM_BESC-847-Corv-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run420.mzML,besc-847-corv-rzm,exctrl-rm,exctrl-rzm,exctrl-lm,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_RENAME_positive_metadata.tab,HILICZ,positive,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_69RZM_BESC-847-Corv-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run420.mzML,rhizosphere,False,False,False,True,420,BESC-847-Corv-RZM_1,BESC-847-CORV-RZM_1
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_68RZM_BESC-847-Clat-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run636.mzML,besc-847-clat-rzm,exctrl-rm,exctrl-rzm,exctrl-lm,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_RENAME_positive_metadata.tab,HILICZ,positive,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_68RZM_BESC-847-Clat-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run636.mzML,rhizosphere,False,False,False,True,636,BESC-847-Clat-RZM_3,BESC-847-CLAT-RZM_3
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_67RZM_BESC-847-Clat-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run463.mzML,besc-847-clat-rzm,exctrl-rm,exctrl-rzm,exctrl-lm,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_RENAME_positive_metadata.tab,HILICZ,positive,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_67RZM_BESC-847-Clat-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run463.mzML,rhizosphere,False,False,False,True,463,BESC-847-Clat-RZM_2,BESC-847-CLAT-RZM_2
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_66RZM_BESC-847-Clat-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run411.mzML,besc-847-clat-rzm,exctrl-rm,exctrl-rzm,exctrl-lm,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_RENAME_positive_metadata.tab,HILICZ,positive,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_66RZM_BESC-847-Clat-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run411.mzML,rhizosphere,False,False,False,True,411,BESC-847-Clat-RZM_1,BESC-847-CLAT-RZM_1
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_65RZM_BESC-845-Corv-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run666.mzML,besc-845-corv-rzm,exctrl-rm,exctrl-rzm,exctrl-lm,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_RENAME_positive_metadata.tab,HILICZ,positive,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_65RZM_BESC-845-Corv-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run666.mzML,rhizosphere,False,False,False,True,666,BESC-845-Corv-RZM_3,BESC-845-CORV-RZM_3
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_64RZM_BESC-845-Corv-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run502.mzML,besc-845-corv-rzm,exctrl-rm,exctrl-rzm,exctrl-lm,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_RENAME_positive_metadata.tab,HILICZ,positive,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_64RZM_BESC-845-Corv-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run502.mzML,rhizosphere,False,False,False,True,502,BESC-845-Corv-RZM_2,BESC-845-CORV-RZM_2
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_63RZM_BESC-845-Corv-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run438.mzML,besc-845-corv-rzm,exctrl-rm,exctrl-rzm,exctrl-lm,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_RENAME_positive_metadata.tab,HILICZ,positive,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_63RZM_BESC-845-Corv-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run438.mzML,rhizosphere,False,False,False,True,438,BESC-845-Corv-RZM_1,BESC-845-CORV-RZM_1
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_62RZM_BESC-845-Clat-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run639.mzML,besc-845-clat-rzm,exctrl-rm,exctrl-rzm,exctrl-lm,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_RENAME_positive_metadata.tab,HILICZ,positive,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_62RZM_BESC-845-Clat-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run639.mzML,rhizosphere,False,False,False,True,639,BESC-845-Clat-RZM_3,BESC-845-CLAT-RZM_3
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_61RZM_BESC-845-Clat-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run478.mzML,besc-845-clat-rzm,exctrl-rm,exctrl-rzm,exctrl-lm,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_RENAME_positive_metadata.tab,HILICZ,positive,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_61RZM_BESC-845-Clat-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run478.mzML,rhizosphere,False,False,False,True,478,BESC-845-Clat-RZM_2,BESC-845-CLAT-RZM_2
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_60RZM_BESC-845-Clat-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run408.mzML,besc-845-clat-rzm,exctrl-rm,exctrl-rzm,exctrl-lm,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_RENAME_positive_metadata.tab,HILICZ,positive,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_60RZM_BESC-845-Clat-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run408.mzML,rhizosphere,False,False,False,True,408,BESC-845-Clat-RZM_1,BESC-845-CLAT-RZM_1
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_5RZM_BESC-13-Corv-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run514.mzML,besc-13-corv-rzm,exctrl-rm,exctrl-rzm,exctrl-lm,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_RENAME_positive_metadata.tab,HILICZ,positive,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_5RZM_BESC-13-Corv-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run514.mzML,rhizosphere,False,False,False,True,514,BESC-13-Corv-RZM_2,BESC-13-CORV-RZM_2
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_59RZM_BESC-833-Corv-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run633.mzML,besc-833-corv-rzm,exctrl-rm,exctrl-rzm,exctrl-lm,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_RENAME_positive_metadata.tab,HILICZ,positive,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_59RZM_BESC-833-Corv-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run633.mzML,rhizosphere,False,False,False,True,633,BESC-833-Corv-RZM_3,BESC-833-CORV-RZM_3
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_58RZM_BESC-833-Corv-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run554.mzML,besc-833-corv-rzm,exctrl-rm,exctrl-rzm,exctrl-lm,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_RENAME_positive_metadata.tab,HILICZ,positive,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_58RZM_BESC-833-Corv-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run554.mzML,rhizosphere,False,False,False,True,554,BESC-833-Corv-RZM_2,BESC-833-CORV-RZM_2
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_57RZM_BESC-833-Corv-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run414.mzML,besc-833-corv-rzm,exctrl-rm,exctrl-rzm,exctrl-lm,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_RENAME_positive_metadata.tab,HILICZ,positive,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_57RZM_BESC-833-Corv-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run414.mzML,rhizosphere,False,False,False,True,414,BESC-833-Corv-RZM_1,BESC-833-CORV-RZM_1
