filename	ATTRIBUTE_sampletype	CONTROL	CASE	ATTRIBUTE_media
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_43LM_BESC-388-Clat-LM_1_Rg70to1050-CE102040-leaf-S1_Run53.mzML	besc-388-clat-lm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_42RZM_BESC-360-Corv-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run652.mzML	besc-360-corv-rzm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_42RM_BESC-360-Corv-RM_3_Rg70to1050-CE205060-root-S1_Run1029.mzML	besc-360-corv-rm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_42LM_BESC-360-Corv-LM_3_Rg70to1050-CE205060-leaf-S1_Run226.mzML	besc-360-corv-lm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_41RZM_BESC-360-Corv-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run549.mzML	besc-360-corv-rzm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_41RM_BESC-360-Corv-RM_2_Rg70to1050-CE102040-root-S1_Run908.mzML	besc-360-corv-rm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_41LM_BESC-360-Corv-LM_2_Rg70to1050-CE102040-leaf-S1_Run205.mzML	besc-360-corv-lm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_40LM_BESC-360-Clat-LM_3_Rg70to1050-CE205060-leaf-S1_Run278.mzML	besc-360-clat-lm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_3RZM_BESC-13-Clat-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run576.mzML	besc-13-clat-rzm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_3RM_BESC-13-Clat-RM_3_Rg70to1050-CE205060-root-S1_Run1020.mzML	besc-13-clat-rm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_3LM_BESC-13-Clat-LM_3_Rg70to1050-CE205060-leaf-S1_Run223.mzML	besc-13-clat-lm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_39RZM_BESC-360-Clat-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run451.mzML	besc-360-clat-rzm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_39RM_BESC-360-Clat-RM_2_Rg70to1050-CE102040-root-S1_Run819.mzML	besc-360-clat-rm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_39LM_BESC-360-Clat-LM_2_Rg70to1050-CE102040-leaf-S1_Run132.mzML	besc-360-clat-lm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_38RZM_BESC-351-Corv-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run649.mzML	besc-351-corv-rzm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_38RM_BESC-351-Corv-RM_3_Rg70to1050-CE205060-root-S1_Run1033.mzML	besc-351-corv-rm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_38LM_BESC-351-Corv-LM_3_Rg70to1050-CE205060-leaf-S1_Run263.mzML	besc-351-corv-lm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_37RZM_BESC-351-Corv-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run564.mzML	besc-351-corv-rzm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_37RM_BESC-351-Corv-RM_2_Rg70to1050-CE102040-root-S1_Run911.mzML	besc-351-corv-rm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_37LM_BESC-351-Corv-LM_2_Rg70to1050-CE102040-leaf-S1_Run114.mzML	besc-351-corv-lm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_36RZM_BESC-351-Corv-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run382.mzML	besc-351-corv-rzm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_36RM_BESC-351-Corv-RM_1_Rg70to1050-CE102040-root-S1_Run704.mzML	besc-351-corv-rm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_36LM_BESC-351-Corv-LM_1_Rg70to1050-CE102040-leaf-S1_Run23.mzML	besc-351-corv-lm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_35RZM_BESC-351-Clat-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run655.mzML	besc-351-clat-rzm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_35RM_BESC-351-Clat-RM_3_Rg70to1050-CE205060-root-S1_Run969.mzML	besc-351-clat-rm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_35LM_BESC-351-Clat-LM_3_Rg70to1050-CE205060-leaf-S1_Run242.mzML	besc-351-clat-lm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_34RZM_BESC-351-Clat-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run570.mzML	besc-351-clat-rzm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_34RM_BESC-351-Clat-RM_2_Rg70to1050-CE102040-root-S1_Run862.mzML	besc-351-clat-rm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_34LM_BESC-351-Clat-LM_2_Rg70to1050-CE102040-leaf-S1_Run187.mzML	besc-351-clat-lm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_33RZM_BESC-351-Clat-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run400.mzML	besc-351-clat-rzm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_33RM_BESC-351-Clat-RM_1_Rg70to1050-CE102040-root-S1_Run756.mzML	besc-351-clat-rm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_33LM_BESC-351-Clat-LM_1_Rg70to1050-CE102040-leaf-S1_Run96.mzML	besc-351-clat-lm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_32RZM_BESC-331-Corv-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run604.mzML	besc-331-corv-rzm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_32RM_BESC-331-Corv-RM_3_Rg70to1050-CE205060-root-S1_Run999.mzML	besc-331-corv-rm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_32LM_BESC-331-Corv-LM_3_Rg70to1050-CE205060-leaf-S1_Run293.mzML	besc-331-corv-lm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_31RZM_BESC-331-Corv-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run494.mzML	besc-331-corv-rzm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_31RM_BESC-331-Corv-RM_2_Rg70to1050-CE102040-root-S1_Run880.mzML	besc-331-corv-rm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_31LM_BESC-331-Corv-LM_2_Rg70to1050-CE102040-leaf-S1_Run178.mzML	besc-331-corv-lm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_30RZM_BESC-331-Corv-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run372.mzML	besc-331-corv-rzm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_30RM_BESC-331-Corv-RM_1_Rg70to1050-CE102040-root-S1_Run716.mzML	besc-331-corv-rm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_30LM_BESC-331-Corv-LM_1_Rg70to1050-CE102040-leaf-S1_Run68.mzML	besc-331-corv-lm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_2RZM_BESC-13-Clat-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run491.mzML	besc-13-clat-rzm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_2RM_BESC-13-Clat-RM_2_Rg70to1050-CE102040-root-S1_Run841.mzML	besc-13-clat-rm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_2LM_BESC-13-Clat-LM_2_Rg70to1050-CE102040-leaf-S1_Run196.mzML	besc-13-clat-lm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_29RZM_BESC-331-Clat-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run540.mzML	besc-331-clat-rzm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_29RM_BESC-331-Clat-RM_2_Rg70to1050-CE102040-root-S1_Run905.mzML	besc-331-clat-rm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_29LM_BESC-331-Clat-LM_2_Rg70to1050-CE102040-leaf-S1_Run126.mzML	besc-331-clat-lm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_28RZM_BESC-307-Corv-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run597.mzML	besc-307-corv-rzm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_28RM_BESC-307-Corv-RM_3_Rg70to1050-CE205060-root-S1_Run1011.mzML	besc-307-corv-rm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_28LM_BESC-307-Corv-LM_3_Rg70to1050-CE205060-leaf-S1_Run269.mzML	besc-307-corv-lm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_27RZM_BESC-307-Corv-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run537.mzML	besc-307-corv-rzm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_27RM_BESC-307-Corv-RM_2_Rg70to1050-CE102040-root-S1_Run865.mzML	besc-307-corv-rm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_27LM_BESC-307-Corv-LM_2_Rg70to1050-CE102040-leaf-S1_Run156.mzML	besc-307-corv-lm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_26RZM_BESC-307-Corv-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run394.mzML	besc-307-corv-rzm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_26RM_BESC-307-Corv-RM_1_Rg70to1050-CE102040-root-S1_Run737.mzML	besc-307-corv-rm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_26LM_BESC-307-Corv-LM_1_Rg70to1050-CE102040-leaf-S1_Run83.mzML	besc-307-corv-lm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_25RZM_BESC-307-Clat-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run546.mzML	besc-307-clat-rzm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_25RM_BESC-307-Clat-RM_2_Rg70to1050-CE102040-root-S1_Run853.mzML	besc-307-clat-rm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_24RZM_BESC-307-Clat-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run378.mzML	besc-307-clat-rzm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_24RM_BESC-307-Clat-RM_1_Rg70to1050-CE102040-root-S1_Run728.mzML	besc-307-clat-rm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_24LM_BESC-307-Clat-LM_1_Rg70to1050-CE102040-leaf-S1_Run80.mzML	besc-307-clat-lm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_23RZM_BESC-285-Clat-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run458.mzML	besc-285-clat-rzm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_23RM_BESC-285-Clat-RM_2_Rg70to1050-CE102040-root-S1_Run889.mzML	besc-285-clat-rm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_23LM_BESC-285-Clat-LM_2_Rg70to1050-CE102040-leaf-S1_Run190.mzML	besc-285-clat-lm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_22RZM_BESC-285-Clat-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run442.mzML	besc-285-clat-rzm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_22RM_BESC-285-Clat-RM_1_Rg70to1050-CE102040-root-S1_Run762.mzML	besc-285-clat-rm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_22LM_BESC-285-Clat-LM_1_Rg70to1050-CE102040-leaf-S1_Run47.mzML	besc-285-clat-lm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_21RZM_BESC-258-Clat-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run518.mzML	besc-258-clat-rzm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_21RM_BESC-258-Clat-RM_2_Rg70to1050-CE102040-root-S1_Run856.mzML	besc-258-clat-rm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_21LM_BESC-258-Clat-LM_2_Rg70to1050-CE102040-leaf-S1_Run208.mzML	besc-258-clat-lm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_20RZM_BESC-258-Clat-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run397.mzML	besc-258-clat-rzm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_20RM_BESC-258-Clat-RM_1_Rg70to1050-CE102040-root-S1_Run780.mzML	besc-258-clat-rm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_20LM_BESC-258-Clat-LM_1_Rg70to1050-CE102040-leaf-S1_Run41.mzML	besc-258-clat-lm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_1RZM_BESC-13-Clat-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run351.mzML	besc-13-clat-rzm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_1RM_BESC-13-Clat-RM_1_Rg70to1050-CE102040-root-S1_Run804.mzML	besc-13-clat-rm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_1LM_BESC-13-Clat-LM_1_Rg70to1050-CE102040-leaf-S1_Run44.mzML	besc-13-clat-lm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_19RZM_BESC-234-Corv-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run661.mzML	besc-234-corv-rzm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_19RM_BESC-234-Corv-RM_3_Rg70to1050-CE205060-root-S1_Run981.mzML	besc-234-corv-rm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_19LM_BESC-234-Corv-LM_3_Rg70to1050-CE205060-leaf-S1_Run272.mzML	besc-234-corv-lm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_18RZM_BESC-234-Corv-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run482.mzML	besc-234-corv-rzm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_18RM_BESC-234-Corv-RM_2_Rg70to1050-CE102040-root-S1_Run892.mzML	besc-234-corv-rm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_18LM_BESC-234-Corv-LM_2_Rg70to1050-CE102040-leaf-S1_Run117.mzML	besc-234-corv-lm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_17RZM_BESC-234-Corv-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run345.mzML	besc-234-corv-rzm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_17RM_BESC-234-Corv-RM_1_Rg70to1050-CE102040-root-S1_Run774.mzML	besc-234-corv-rm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_17LM_BESC-234-Corv-LM_1_Rg70to1050-CE102040-leaf-S1_Run71.mzML	besc-234-corv-lm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_16RZM_BESC-234-Clat-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run485.mzML	besc-234-clat-rzm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_16RM_BESC-234-Clat-RM_2_Rg70to1050-CE102040-root-S1_Run850.mzML	besc-234-clat-rm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_16LM_BESC-234-Clat-LM_2_Rg70to1050-CE102040-leaf-S1_Run184.mzML	besc-234-clat-lm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_15RZM_BESC-234-Clat-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run363.mzML	besc-234-clat-rzm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_15RM_BESC-234-Clat-RM_1_Rg70to1050-CE102040-root-S1_Run731.mzML	besc-234-clat-rm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_15LM_BESC-234-Clat-LM_1_Rg70to1050-CE102040-leaf-S1_Run105.mzML	besc-234-clat-lm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_14LM_BESC-198-Clat-LM_3_Rg70to1050-CE205060-leaf-S1_Run236.mzML	besc-198-clat-lm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_13RZM_BESC-198-Clat-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run470.mzML	besc-198-clat-rzm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_13RM_BESC-198-Clat-RM_2_Rg70to1050-CE102040-root-S1_Run926.mzML	besc-198-clat-rm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_12RZM_BESC-133-Corv-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run631.mzML	besc-133-corv-rzm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_12RM_BESC-133-Corv-RM_3_Rg70to1050-CE205060-root-S1_Run950.mzML	besc-133-corv-rm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_12LM_BESC-133-Corv-LM_3_Rg70to1050-CE205060-leaf-S1_Run239.mzML	besc-133-corv-lm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_11RZM_BESC-133-Corv-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run558.mzML	besc-133-corv-rzm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_11RM_BESC-133-Corv-RM_2_Rg70to1050-CE102040-root-S1_Run810.mzML	besc-133-corv-rm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_11LM_BESC-133-Corv-LM_2_Rg70to1050-CE102040-leaf-S1_Run138.mzML	besc-133-corv-lm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_10RZM_BESC-133-Corv-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run375.mzML	besc-133-corv-rzm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_10RM_BESC-133-Corv-RM_1_Rg70to1050-CE102040-root-S1_Run771.mzML	besc-133-corv-rm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_10LM_BESC-133-Corv-LM_1_Rg70to1050-CE102040-leaf-S1_Run62.mzML	besc-133-corv-lm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_109RZM_SKWD-24-1-Corv-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run622.mzML	skwd-24-1-corv-rzm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_109RM_SKWD-24-1-Corv-RM_3_Rg70to1050-CE205060-root-S1_Run944.mzML	skwd-24-1-corv-rm	exctrl-rm	exctrl-rzm	exctrl-lm
