target,n_missing,pct_missing,n_zero,pct_zero,n_nonzero,pct_nonzero,n_samples_present,mean,median,variance,metabolite_key,assay,name,inchikey,kegg,chebi,Confidence Score,Entropy Similarity,Spectra with Annotation (n),flag_present_lt_10_samples,flag_present_lt_20_samples,flag_zero_gt_95pct
C18_positive|IK:QSRUAKBTZTXXLM-UHFFFAOYSA-N,0,0.0,99,94.28571428571429,6,5.714285714285714,6,11020.296866940584,0.0,2205463286.8367357,C18_positive|IK:QSRUAKBTZTXXLM-UHFFFAOYSA-N,C18_positive,5-Acetamido-4-oxohexanoic acid,QSRUAKBTZTXXLM-UHFFFAOYSA-N,,,0.9960190852177409,0.30631852,1.0,True,True,False
C18_positive|IK:QTSQCCVLTMKKDP-SFDCQRBFSA-N,0,0.0,100,95.23809523809524,5,4.761904761904762,5,9669.648479481028,0.0,4520440190.617779,C18_positive|IK:QTSQCCVLTMKKDP-SFDCQRBFSA-N,C18_positive,"2-Naphthaleneacetic acid, decahydro-1-hydroxy-4a-methyl-alpha,8-bis(methylene)-, [1S-(1alpha,2beta,4abeta,8aalpha)]-",QTSQCCVLTMKKDP-SFDCQRBFSA-N,,,0.993650476154643,0.43234813,2.0,True,True,True
C18_positive|IK:QUOZWMJFTQUXON-UXXRCYHCSA-N,0,0.0,81,77.14285714285714,24,22.857142857142858,24,31834.63192019524,0.0,4676872101.893169,C18_positive|IK:QUOZWMJFTQUXON-UXXRCYHCSA-N,C18_positive,Androsin,QUOZWMJFTQUXON-UXXRCYHCSA-N,,,0.9857324480391352,0.35423854,1.0,False,False,False
C18_positive|IK:QWQGMMRHTWIOGH-UHFFFAOYSA-N,0,0.0,84,80.0,21,20.0,21,111126.69740217051,0.0,69480447226.18456,C18_positive|IK:QWQGMMRHTWIOGH-UHFFFAOYSA-N,C18_positive,"2',4',6'-Trihydroxydihydrochalcone",QWQGMMRHTWIOGH-UHFFFAOYSA-N,,,0.9988049915425994,0.66515666,2.0,False,False,False
C18_positive|IK:QXWMHIPWXLLFJJ-UHFFFAOYSA-N,0,0.0,98,93.33333333333333,7,6.666666666666667,7,10624.352252729133,0.0,2161005662.269807,C18_positive|IK:QXWMHIPWXLLFJJ-UHFFFAOYSA-N,C18_positive,2-[4-(morpholin-4-ylcarbonyl)-2-oxoquinolin-1(2H)-yl]-N-phenylacetamide,QXWMHIPWXLLFJJ-UHFFFAOYSA-N,,,0.9401569004944136,0.3123895,1.0,True,True,False
C18_positive|IK:QYARGOCFMSDSQR-UHFFFAOYSA-N,0,0.0,92,87.61904761904762,13,12.380952380952381,13,20037.947996623145,0.0,5468152546.950956,C18_positive|IK:QYARGOCFMSDSQR-UHFFFAOYSA-N,C18_positive,"methyl 2-(9,10a-dihydroxy-4a-methoxy-1-methyl-5,10-dioxo-3,4-dihydro-1H-benzo[g]isochromen-3-yl)acetate",QYARGOCFMSDSQR-UHFFFAOYSA-N,,,0.9881145895916132,0.5146455,1.0,False,True,False
C18_positive|IK:QYSXJUFSXHHAJI-YRZJJWOYSA-N,0,0.0,100,95.23809523809524,5,4.761904761904762,5,9641.266962933154,0.0,7088705763.62286,C18_positive|IK:QYSXJUFSXHHAJI-YRZJJWOYSA-N,C18_positive,Cholecalciferol,QYSXJUFSXHHAJI-YRZJJWOYSA-N,C05443,28940.0,0.9659934286914548,0.48214537,1.0,True,True,True
C18_positive|IK:QZCMHXPXGACWLJ-QWAPPMFBSA-N,0,0.0,100,95.23809523809524,5,4.761904761904762,5,30194.523035099606,0.0,24462630572.02797,C18_positive|IK:QZCMHXPXGACWLJ-QWAPPMFBSA-N,C18_positive,"15-oxo-11Z,13E-eicosadienoic acid",QZCMHXPXGACWLJ-QWAPPMFBSA-N,,72844.0,0.8424898288871112,0.37328118,1.0,True,True,True
C18_positive|IK:QZWMMIGRNYLXMG-XDRJWLFLSA-N,0,0.0,100,95.23809523809524,5,4.761904761904762,5,56790.97245520034,0.0,167091912140.46564,C18_positive|IK:QZWMMIGRNYLXMG-XDRJWLFLSA-N,C18_positive,"2alpha-Acetoxy-3beta,22alpha-stictandiol",QZWMMIGRNYLXMG-XDRJWLFLSA-N,,,0.8484728184589987,0.6823239,1.0,True,True,True
C18_positive|IK:RADKZDMFGJYCBB-UHFFFAOYSA-N,0,0.0,30,28.571428571428573,75,71.42857142857143,75,51735.63893195897,42621.53014889546,19514409265.933807,C18_positive|IK:RADKZDMFGJYCBB-UHFFFAOYSA-N,C18_positive,Pyridoxal,RADKZDMFGJYCBB-UHFFFAOYSA-N,C00250,17310.0,0.99183646557389,0.5472801,2.0,False,False,False
C18_positive|IK:RBEJCQPPFCKTRZ-LHMZYYNSSA-N,0,0.0,93,88.57142857142857,12,11.428571428571429,12,8291.809465183676,0.0,853764642.9129484,C18_positive|IK:RBEJCQPPFCKTRZ-LHMZYYNSSA-N,C18_positive,C17 Sphingosine,RBEJCQPPFCKTRZ-LHMZYYNSSA-N,,74220.0,0.9960251550017454,0.43508634,1.0,False,True,False
C18_positive|IK:RBKWJAHRWPDNPM-UHFFFAOYSA-N,0,0.0,95,90.47619047619048,10,9.523809523809524,10,3005.904204567901,0.0,94678946.57250771,C18_positive|IK:RBKWJAHRWPDNPM-UHFFFAOYSA-N,C18_positive,"8,8-Dimethyl-2-phenyl-4H,8H-benzo[1,2-b:3,4-b']dipyran-4-one",RBKWJAHRWPDNPM-UHFFFAOYSA-N,,,0.996944696099954,0.3455264,1.0,False,True,False
C18_positive|IK:RCFGIEPQSDGMJJ-UHFFFAOYSA-N,0,0.0,1,0.9523809523809523,104,99.04761904761905,104,7502103.8845776105,6716115.622430742,10437910459251.629,C18_positive|IK:RCFGIEPQSDGMJJ-UHFFFAOYSA-N,C18_positive,CID 13989914,RCFGIEPQSDGMJJ-UHFFFAOYSA-N,,,0.6880377727874027,0.70474404,4.0,False,False,False
C18_positive|IK:RCMABBHQYMBYKV-BUHFOSPRSA-N,0,0.0,97,92.38095238095238,8,7.619047619047619,8,20789.687798184917,0.0,7546176896.6146,C18_positive|IK:RCMABBHQYMBYKV-BUHFOSPRSA-N,C18_positive,12(13)Ep-9-KODE,RCMABBHQYMBYKV-BUHFOSPRSA-N,,89606.0,0.8804283654674172,0.6608035,1.0,True,True,False
C18_positive|IK:RCMABBHQYMBYKV-UHFFFAOYSA-N,0,0.0,78,74.28571428571429,27,25.714285714285715,27,93512.55252849165,0.0,100918546628.06906,C18_positive|IK:RCMABBHQYMBYKV-UHFFFAOYSA-N,C18_positive,9-Oxo-11-(3-pentyloxiran-2-YL)undec-10-enoic acid,RCMABBHQYMBYKV-UHFFFAOYSA-N,,,0.9893610098306544,0.5178435,2.0,False,False,False
C18_positive|IK:REFJWTPEDVJJIY-UHFFFAOYSA-N,0,0.0,98,93.33333333333333,7,6.666666666666667,7,26383.95526557998,0.0,14878658148.689556,C18_positive|IK:REFJWTPEDVJJIY-UHFFFAOYSA-N,C18_positive,Quercetin,REFJWTPEDVJJIY-UHFFFAOYSA-N,C00389,16243.0,0.9912825101252792,0.89090824,3.0,True,True,False
C18_positive|IK:RFYNAVYPYXLVOM-UHFFFAOYSA-N,0,0.0,95,90.47619047619048,10,9.523809523809524,10,37917.28201929557,0.0,25909373572.649807,C18_positive|IK:RFYNAVYPYXLVOM-UHFFFAOYSA-N,C18_positive,N-Benzoyl-L-phenylalaninol,RFYNAVYPYXLVOM-UHFFFAOYSA-N,,,0.9963249835172522,0.897878,1.0,False,True,False
C18_positive|IK:RGHHSNMVTDWUBI-UHFFFAOYSA-N,0,0.0,1,0.9523809523809523,104,99.04761904761905,104,8732085.480029376,2915182.507841889,140675246560635.44,C18_positive|IK:RGHHSNMVTDWUBI-UHFFFAOYSA-N,C18_positive,4-Hydroxybenzaldehyde,RGHHSNMVTDWUBI-UHFFFAOYSA-N,C00633,17597.0,0.9880825859844168,0.6741705,3.0,False,False,False
C18_positive|IK:RGHMISIYKIHAJW-UHFFFAOYSA-N,0,0.0,73,69.52380952380952,32,30.476190476190474,32,665226.4708130788,0.0,1219428324681.0803,C18_positive|IK:RGHMISIYKIHAJW-UHFFFAOYSA-N,C18_positive,"3,4-Dihydroxymandelic acid",RGHMISIYKIHAJW-UHFFFAOYSA-N,C05580,27637.0,0.9967282136275282,0.5357388,3.0,False,False,False
C18_positive|IK:RIGGEAZDTKMXSI-MEBVTJQTSA-N,0,0.0,98,93.33333333333333,7,6.666666666666667,7,36054.50147117852,0.0,40583695162.30797,C18_positive|IK:RIGGEAZDTKMXSI-MEBVTJQTSA-N,C18_positive,"9-Hydroxy-10,12,15-octadecatrienoic acid",RIGGEAZDTKMXSI-MEBVTJQTSA-N,C16326,80447.0,0.9620826476877647,0.5479468,3.0,True,True,False
C18_positive|IK:RJKFOVLPORLFTN-UHFFFAOYSA-N,0,0.0,43,40.95238095238095,62,59.04761904761905,62,135358.45574098662,47580.27824032679,120641374154.55785,C18_positive|IK:RJKFOVLPORLFTN-UHFFFAOYSA-N,C18_positive,"1-acetyl-9a,11a-dimethyl-1H,2H,3H,3aH,3bH,4H,5H,7H,8H,9H,9aH,9bH,10H,11H,11aH-cyclopenta[a]phenanthren-7-one",RJKFOVLPORLFTN-UHFFFAOYSA-N,,,0.9969882954473016,0.48771346,2.0,False,False,False
C18_positive|IK:RMSKZOXJAHOIER-GGKKSNITSA-N,0,0.0,89,84.76190476190476,16,15.238095238095237,16,40824.80522960531,0.0,12832539443.20919,C18_positive|IK:RMSKZOXJAHOIER-GGKKSNITSA-N,C18_positive,6-Feruloylcatalpol,RMSKZOXJAHOIER-GGKKSNITSA-N,,,0.8235881696071583,0.34990877,1.0,False,True,False
C18_positive|IK:ROHFNLRQFUQHCH-YFKPBYRVSA-N,0,0.0,100,95.23809523809524,5,4.761904761904762,5,25016.39029573518,0.0,26923276957.136387,C18_positive|IK:ROHFNLRQFUQHCH-YFKPBYRVSA-N,C18_positive,Leucine,ROHFNLRQFUQHCH-YFKPBYRVSA-N,C00123,15603.0,0.988712674983756,0.46440393,3.0,True,True,True
C18_positive|IK:ROJOJPXRGHLGTC-UHFFFAOYSA-N,0,0.0,35,33.333333333333336,70,66.66666666666667,70,427007.4909813701,120026.8945252411,2238161689750.9175,C18_positive|IK:ROJOJPXRGHLGTC-UHFFFAOYSA-N,C18_positive,"1-(2-Hydroxy-4,6-dimethoxyphenyl)-2-(4-methoxyphenyl)ethanone",ROJOJPXRGHLGTC-UHFFFAOYSA-N,,,0.9990312558907644,0.4182814,1.0,False,False,False
C18_positive|IK:ROKSAUSPJGWCSM-UHFFFAOYSA-N,0,0.0,100,95.23809523809524,5,4.761904761904762,5,9775.57664330414,0.0,2485231695.270121,C18_positive|IK:ROKSAUSPJGWCSM-UHFFFAOYSA-N,C18_positive,Nopol,ROKSAUSPJGWCSM-UHFFFAOYSA-N,,,0.9919210255800004,0.71962446,1.0,True,True,True
C18_positive|IK:RSKTWDAINBIMPD-MCVCZSGFSA-N,0,0.0,94,89.52380952380952,11,10.476190476190476,11,31298.13865095227,0.0,21679716641.919388,C18_positive|IK:RSKTWDAINBIMPD-MCVCZSGFSA-N,C18_positive,"NCGC00380538-01_C21H36O10_(6,6-Dimethylbicyclo[3.1.1]hept-2-yl)methyl 6-O-[(2R,3R,4R)-3,4-dihydroxy-4-(hydroxymethyl)tetrahydro-2-furanyl]-beta-D-glucopyranoside",RSKTWDAINBIMPD-MCVCZSGFSA-N,,,0.997892576358056,0.6602975,2.0,False,True,False
C18_positive|IK:RTIXKCRFFJGDFG-UHFFFAOYSA-N,0,0.0,81,77.14285714285714,24,22.857142857142858,24,40838.122412452125,0.0,19627152901.62361,C18_positive|IK:RTIXKCRFFJGDFG-UHFFFAOYSA-N,C18_positive,Chrysin,RTIXKCRFFJGDFG-UHFFFAOYSA-N,C10028,75095.0,0.9988495760354996,0.51896644,1.0,False,False,False
C18_positive|IK:RUFPHBVGCFYCNW-UHFFFAOYSA-N,0,0.0,100,95.23809523809524,5,4.761904761904762,5,17115.554247181517,0.0,12469370520.686079,C18_positive|IK:RUFPHBVGCFYCNW-UHFFFAOYSA-N,C18_positive,1-Naphthylamine,RUFPHBVGCFYCNW-UHFFFAOYSA-N,C14790,50450.0,,0.7032932,2.0,True,True,True
C18_positive|IK:RVMPLOSJMIQORE-XPDAHERZSA-N,0,0.0,94,89.52380952380952,11,10.476190476190476,11,38209.21909164723,0.0,23181071996.71099,C18_positive|IK:RVMPLOSJMIQORE-XPDAHERZSA-N,C18_positive,"NCGC00169592-02_C29H46O4_3aH-Cyclopenta[a]chrysene-3a-carboxylic acid, 1-acetyleicosahydro-9-hydroxy-5a,5b,8,8,11a-pentamethyl-, (1R,3aS,5aR,5bR,9S,11aR)-",RVMPLOSJMIQORE-XPDAHERZSA-N,,,0.8545671481163271,0.41377574,1.0,False,True,False
C18_positive|IK:RWQNBRDOKXIBIV-UHFFFAOYSA-N,0,0.0,32,30.476190476190474,73,69.52380952380952,73,138553.4948552178,90200.22791703232,46053003596.49536,C18_positive|IK:RWQNBRDOKXIBIV-UHFFFAOYSA-N,C18_positive,Thymine,RWQNBRDOKXIBIV-UHFFFAOYSA-N,C00178,17821.0,0.9900668391021494,0.7123421,4.0,False,False,False
C18_positive|IK:RYEFFICCPKWYML-UHFFFAOYSA-N,0,0.0,91,86.66666666666667,14,13.333333333333334,14,16777.60400232284,0.0,3619500913.0292835,C18_positive|IK:RYEFFICCPKWYML-UHFFFAOYSA-N,C18_positive,"Picrotin, analytical standard",RYEFFICCPKWYML-UHFFFAOYSA-N,,,0.99382938479657,0.43563768,1.0,False,True,False
C18_positive|IK:RYWDJUUPROVLNV-LXFHESFISA-N,0,0.0,93,88.57142857142857,12,11.428571428571429,12,17455.41332085414,0.0,4520068330.853176,C18_positive|IK:RYWDJUUPROVLNV-LXFHESFISA-N,C18_positive,"NCGC00385679-01_C24H28O13_Cyclopenta[c]pyran-4-carboxylic acid, 1-(beta-D-glucopyranosyloxy)-1,4a,5,7a-tetrahydro-7-[[(4-hydroxy-3-methoxybenzoyl)oxy]methyl]-",RYWDJUUPROVLNV-LXFHESFISA-N,,,0.9960735768103056,0.42935824,1.0,False,True,False
C18_positive|IK:RZGFUGXQKMEMOO-BSANDHCLSA-N,0,0.0,96,91.42857142857143,9,8.571428571428571,9,15445.17040210212,0.0,3181301810.8251963,C18_positive|IK:RZGFUGXQKMEMOO-BSANDHCLSA-N,C18_positive,12-Hydroxyjasmonic acid,RZGFUGXQKMEMOO-BSANDHCLSA-N,,37420.0,0.9983794878004312,0.6287177,1.0,True,True,False
C18_positive|IK:RZRNAYUHWVFMIP-MDZDMXLPSA-N,0,0.0,79,75.23809523809524,26,24.761904761904763,26,18593.169675228903,0.0,1688310245.3540003,C18_positive|IK:RZRNAYUHWVFMIP-MDZDMXLPSA-N,C18_positive,Monoelaidin,RZRNAYUHWVFMIP-MDZDMXLPSA-N,,,0.9810825909046984,0.758585,1.0,False,False,False
C18_positive|IK:RZRNAYUHWVFMIP-UHFFFAOYSA-N,0,0.0,86,81.9047619047619,19,18.095238095238095,19,18374.848849601036,0.0,2475905514.350168,C18_positive|IK:RZRNAYUHWVFMIP-UHFFFAOYSA-N,C18_positive,"2,3-Dihydroxypropyl octadec-9-enoate",RZRNAYUHWVFMIP-UHFFFAOYSA-N,,,0.9847541897587984,0.787805,1.0,False,True,False
C18_positive|IK:SAOKZLXYCUGLFA-UHFFFAOYSA-N,0,0.0,66,62.857142857142854,39,37.142857142857146,39,32063.996654130766,0.0,3564600960.1371393,C18_positive|IK:SAOKZLXYCUGLFA-UHFFFAOYSA-N,C18_positive,Bis(2-ethylhexyl) adipate,SAOKZLXYCUGLFA-UHFFFAOYSA-N,C14240,34675.0,0.9919047972484965,0.82348955,1.0,False,False,False
C18_positive|IK:SDEUJZQQWGXEEM-UHFFFAOYSA-N,0,0.0,1,0.9523809523809523,104,99.04761904761905,104,2830559.102378331,2543733.525894489,1511540464926.5005,C18_positive|IK:SDEUJZQQWGXEEM-UHFFFAOYSA-N,C18_positive,"8-(2,3-Dihydroxy-3-methylbutyl)-5,7-dimethoxy-2-phenyl-2,3-dihydrochromen-4-one",SDEUJZQQWGXEEM-UHFFFAOYSA-N,,,0.7569237802333278,0.38365313,4.0,False,False,False
C18_positive|IK:SFHGIKBNUCLDBR-UHFFFAOYSA-N,0,0.0,100,95.23809523809524,5,4.761904761904762,5,4667.303988510131,0.0,467234842.211386,C18_positive|IK:SFHGIKBNUCLDBR-UHFFFAOYSA-N,C18_positive,Methyl 2-[(3-ethoxy-4-hydroxyphenyl)methylidene]-3-oxo-1-benzofuran-5-carboxylate,SFHGIKBNUCLDBR-UHFFFAOYSA-N,,,0.817565494249213,0.34703287,2.0,True,True,True
C18_positive|IK:SHGAZHPCJJPHSC-UHFFFAOYSA-N,0,0.0,88,83.80952380952381,17,16.19047619047619,17,762073.1565681066,0.0,18954072194698.887,C18_positive|IK:SHGAZHPCJJPHSC-UHFFFAOYSA-N,C18_positive,"3,7-Dimethyl-9-(2,6,6-trimethylcyclohex-1-en-1-yl)nona-2,4,6,8-tetraenoic acid",SHGAZHPCJJPHSC-UHFFFAOYSA-N,,,0.9850407427106552,0.46788824,1.0,False,True,False
C18_positive|IK:SIKJAQJRHWYJAI-UHFFFAOYSA-N,0,0.0,38,36.19047619047619,67,63.80952380952381,67,1824886.8184278295,576623.3940075785,8687279208495.083,C18_positive|IK:SIKJAQJRHWYJAI-UHFFFAOYSA-N,C18_positive,Indole,SIKJAQJRHWYJAI-UHFFFAOYSA-N,C00463,16881.0,,0.4053294,6.0,False,False,False
C18_positive|IK:SIMPNXWTAVEOTO-RKQHYHRCSA-N,0,0.0,75,71.42857142857143,30,28.571428571428573,30,97837.4799205615,0.0,48647446938.83663,C18_positive|IK:SIMPNXWTAVEOTO-RKQHYHRCSA-N,C18_positive,Vanilloloside,SIMPNXWTAVEOTO-RKQHYHRCSA-N,,68967.0,0.9140544871026858,0.33627138,1.0,False,False,False
C18_positive|IK:SLXKOJJOQWFEFD-UHFFFAOYSA-N,0,0.0,0,0.0,105,100.0,105,336129.88168592536,302456.47528514266,45479099518.286575,C18_positive|IK:SLXKOJJOQWFEFD-UHFFFAOYSA-N,C18_positive,6-Ammoniohexanoate,SLXKOJJOQWFEFD-UHFFFAOYSA-N,C02378,16586.0,0.986180698679166,0.58963484,3.0,False,False,False
C18_positive|IK:SMUMBCREXHTKFN-VZOUQOBNSA-N,0,0.0,30,28.571428571428573,75,71.42857142857143,75,781365.94280945,158846.57097150385,2660702101892.955,C18_positive|IK:SMUMBCREXHTKFN-VZOUQOBNSA-N,C18_positive,hydrangeifolin I,SMUMBCREXHTKFN-VZOUQOBNSA-N,,,0.9958327040651896,0.53140754,3.0,False,False,False
C18_positive|IK:SOLWETWNPWWTPC-QPJJXVBHSA-N,0,0.0,43,40.95238095238095,62,59.04761904761905,62,605018.6953070359,182856.3094471104,654967224939.7374,C18_positive|IK:SOLWETWNPWWTPC-QPJJXVBHSA-N,C18_positive,"NCGC00380434-01_C26H32O14_Methyl 1-(hexopyranosyloxy)-5,6-dihydroxy-7-({[(2E)-3-(4-hydroxyphenyl)-2-propenoyl]oxy}methyl)-1,4a,5,6,7,7a-hexahydrocyclopenta[c]pyran-4-carboxylate",SOLWETWNPWWTPC-QPJJXVBHSA-N,,,0.9820742948458664,0.41367576,1.0,False,False,False
C18_positive|IK:SPWHQAUMLDQOFU-LWZOEEAQSA-N,0,0.0,69,65.71428571428571,36,34.285714285714285,36,51444.35361655999,0.0,11145347695.641253,C18_positive|IK:SPWHQAUMLDQOFU-LWZOEEAQSA-N,C18_positive,"2-(hydroxymethyl)-6-[4-[(2S,3S)-3-(hydroxymethyl)-5-[(E)-3-hydroxyprop-1-enyl]-7-methoxy-2,3-dihydro-1-benzofuran-2-yl]-2-methoxyphenoxy]oxane-3,4,5-triol",SPWHQAUMLDQOFU-LWZOEEAQSA-N,,,0.9842469803633156,0.5041122,1.0,False,False,False
C18_positive|IK:SQFSKOYWJBQGKQ-UHFFFAOYSA-N,0,0.0,100,95.23809523809524,5,4.761904761904762,5,51878.69595610645,0.0,88944621223.03925,C18_positive|IK:SQFSKOYWJBQGKQ-UHFFFAOYSA-N,C18_positive,Kaempferide,SQFSKOYWJBQGKQ-UHFFFAOYSA-N,C10098,6099.0,0.9938400946901292,0.6614007,1.0,True,True,True
C18_positive|IK:SRUILBLGVMJFPG-YDROHTJRSA-N,0,0.0,99,94.28571428571429,6,5.714285714285714,6,17973.45452112197,0.0,11831563147.71174,C18_positive|IK:SRUILBLGVMJFPG-YDROHTJRSA-N,C18_positive,"6-[(3E,5E,7S)-5,7-dimethyl-2-oxonona-3,5-dienyl]-2,4-dihydroxy-3-methylbenzaldehyde",SRUILBLGVMJFPG-YDROHTJRSA-N,,,0.9858433903925964,0.355418,1.0,True,True,False
C18_positive|IK:STCOOQWBFONSKY-UHFFFAOYSA-N,0,0.0,54,51.42857142857143,51,48.57142857142857,51,134413.26999401176,0.0,20946946551.11296,C18_positive|IK:STCOOQWBFONSKY-UHFFFAOYSA-N,C18_positive,Tributyl Phosphate,STCOOQWBFONSKY-UHFFFAOYSA-N,C14439,35019.0,0.9933883512101824,0.56117284,1.0,False,False,False
C18_positive|IK:SWYRVCGNMNAFEK-CLCVOTHJSA-N,0,0.0,47,44.76190476190476,58,55.23809523809524,58,88771.95475159159,30170.22721622925,26611975135.53347,C18_positive|IK:SWYRVCGNMNAFEK-CLCVOTHJSA-N,C18_positive,"3,5,5-Trimethyl-4beta-hydroxy-4-[3-(beta-D-glucopyranosyloxy)-1-butenyl]-2-cyclohexene-1-one",SWYRVCGNMNAFEK-CLCVOTHJSA-N,,,0.991078426189208,0.3684033,1.0,False,False,False
C18_positive|IK:SXOPCLUOUFQBJV-UHFFFAOYSA-N,0,0.0,17,16.19047619047619,88,83.80952380952381,88,99604.52243899078,109447.35496281972,3425853077.5803294,C18_positive|IK:SXOPCLUOUFQBJV-UHFFFAOYSA-N,C18_positive,2-Amino-3-methoxybenzoic acid,SXOPCLUOUFQBJV-UHFFFAOYSA-N,,27440.0,0.3767240830371005,0.5657932,2.0,False,False,False
C18_positive|IK:SYVFGLXUEAXFAP-UHFFFAOYSA-N,0,0.0,32,30.476190476190474,73,69.52380952380952,73,148906.5482079935,138694.89463052154,25520737335.901924,C18_positive|IK:SYVFGLXUEAXFAP-UHFFFAOYSA-N,C18_positive,Mkn-003C,SYVFGLXUEAXFAP-UHFFFAOYSA-N,,,0.9967763789735324,0.3343598,1.0,False,False,False
C18_positive|IK:SZUJJDLBXJCDNT-UHFFFAOYSA-N,0,0.0,83,79.04761904761905,22,20.952380952380953,22,156259.13532081107,0.0,1120012907930.5273,C18_positive|IK:SZUJJDLBXJCDNT-UHFFFAOYSA-N,C18_positive,"N-(1,3,4-trihydroxyoctadecan-2-yl)acetamide",SZUJJDLBXJCDNT-UHFFFAOYSA-N,,,0.9952531503090052,0.39357337,1.0,False,False,False
C18_positive|IK:TUHVEAJXIMEOSA-UHFFFAOYSA-N,0,0.0,99,94.28571428571429,6,5.714285714285714,6,55039.992560084786,0.0,60222127482.12146,C18_positive|IK:TUHVEAJXIMEOSA-UHFFFAOYSA-N,C18_positive,4-Guanidinobutyric acid,TUHVEAJXIMEOSA-UHFFFAOYSA-N,C01035,86564.0,0.9917907253964964,0.75778776,2.0,True,True,False
C18_positive|IK:TVKGYMYAOVADOP-SOFGYWHQSA-N,0,0.0,97,92.38095238095238,8,7.619047619047619,8,9086.757834930982,0.0,1654269403.7193706,C18_positive|IK:TVKGYMYAOVADOP-SOFGYWHQSA-N,C18_positive,"3,4,2',4',6'-Pentamethoxychalcone",TVKGYMYAOVADOP-SOFGYWHQSA-N,,,0.9303790800509883,0.4446328,1.0,True,True,False
C18_positive|IK:UAUDZVJPLUQNMU-KTKRTIGZSA-N,0,0.0,0,0.0,105,100.0,105,22171610.8283495,18167361.906039804,149306727331510.03,C18_positive|IK:UAUDZVJPLUQNMU-KTKRTIGZSA-N,C18_positive,Erucamide,UAUDZVJPLUQNMU-KTKRTIGZSA-N,,142245.0,0.7927098687689493,0.74954885,4.0,False,False,False
C18_positive|IK:UHHVHDDICOEBTQ-QCJIOVKVSA-N,0,0.0,97,92.38095238095238,8,7.619047619047619,8,7798.102571529274,0.0,1012433729.5255167,C18_positive|IK:UHHVHDDICOEBTQ-QCJIOVKVSA-N,C18_positive,"(2Z,4E)-5-[(1R,3R,5R,8S)-8-hydroxy-1,5-dimethyl-3-[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-6-oxabicyclo[3.2.1]octan-8-yl]-3-methylpenta-2,4-dienoic acid",UHHVHDDICOEBTQ-QCJIOVKVSA-N,,,0.9747287020639708,0.32413885,1.0,True,True,False
C18_positive|IK:UIAFKZKHHVMJGS-UHFFFAOYSA-N,0,0.0,89,84.76190476190476,16,15.238095238095237,16,36646.36501094048,0.0,19063576375.94611,C18_positive|IK:UIAFKZKHHVMJGS-UHFFFAOYSA-N,C18_positive,Beta-Resorcylic Acid,UIAFKZKHHVMJGS-UHFFFAOYSA-N,,248101.0,0.99915658393111,0.7737986,3.0,False,True,False
C18_positive|IK:ULSIYEODSMZIPX-UHFFFAOYSA-N,0,0.0,79,75.23809523809524,26,24.761904761904763,26,184119.90223806092,0.0,398584662744.81995,C18_positive|IK:ULSIYEODSMZIPX-UHFFFAOYSA-N,C18_positive,Phenylethanolamine,ULSIYEODSMZIPX-UHFFFAOYSA-N,C02735,16343.0,,0.8285863,4.0,False,False,False
C18_positive|IK:UNBMQQNYLCPCHS-UHFFFAOYSA-N,0,0.0,91,86.66666666666667,14,13.333333333333334,14,9849.318144342073,0.0,905651424.1694595,C18_positive|IK:UNBMQQNYLCPCHS-UHFFFAOYSA-N,C18_positive,"3-Ethyl-4-(9-hydroxy-4,6,8,10-tetramethyl-7-oxododec-4-en-2-yl)oxetan-2-one",UNBMQQNYLCPCHS-UHFFFAOYSA-N,,,0.8886355662336967,0.3102977,1.0,False,True,False
C18_positive|IK:UOCUEIOMIAYZNI-UHFFFAOYSA-N,0,0.0,98,93.33333333333333,7,6.666666666666667,7,14883.847246729087,0.0,5710790930.766895,C18_positive|IK:UOCUEIOMIAYZNI-UHFFFAOYSA-N,C18_positive,"7b-Acetyl-5a,7a-dimethylicosahydroindeno[2',1':1,2]phenanthro[8a,9-b]oxiren-3-yl acetate",UOCUEIOMIAYZNI-UHFFFAOYSA-N,,,0.8407752427604667,0.51449215,1.0,True,True,False
C18_positive|IK:URFCJEUYXNAHFI-UHFFFAOYSA-N,0,0.0,93,88.57142857142857,12,11.428571428571429,12,17900.195523635866,0.0,11115645890.836447,C18_positive|IK:URFCJEUYXNAHFI-UHFFFAOYSA-N,C18_positive,"5,7-Dihydroxyflavanone",URFCJEUYXNAHFI-UHFFFAOYSA-N,,,0.9985934575836218,0.8459748,1.0,False,True,False
C18_positive|IK:UVBLDLGZDSGCSN-MWOWFCOASA-N,0,0.0,59,56.19047619047619,46,43.80952380952381,46,489192.6169112256,0.0,1654644429271.336,C18_positive|IK:UVBLDLGZDSGCSN-MWOWFCOASA-N,C18_positive,CID 9911823,UVBLDLGZDSGCSN-MWOWFCOASA-N,,,0.9907087345231792,0.69942504,3.0,False,False,False
C18_positive|IK:UWHCKJMYHZGTIT-UHFFFAOYSA-N,0,0.0,0,0.0,105,100.0,105,559427.8651498146,486476.3173340447,105158249552.71312,C18_positive|IK:UWHCKJMYHZGTIT-UHFFFAOYSA-N,C18_positive,Tetraethylene Glycol,UWHCKJMYHZGTIT-UHFFFAOYSA-N,,44920.0,0.9977089821763176,0.54936,3.0,False,False,False
